numtc,step,date,lon,lat,vmax,pmin
1,1,2016-08-24 00:00:00,-58.6,28.4,8.227,1017.59
1,2,2016-08-24 06:00:00,-59.0,28.6,14.598,1012.9
1,3,2016-08-24 12:00:00,-59.4,28.2,16.975,1011.05
1,4,2016-08-24 18:00:00,-60.2,28.2,17.985,1008.69
1,5,2016-08-25 00:00:00,-60.8,28.2,18.481,1008.41
1,6,2016-08-25 06:00:00,-61.2,28.2,19.836,1006.14
1,7,2016-08-25 12:00:00,-61.4,28.4,19.583,1005.54
1,8,2016-08-25 18:00:00,-61.6,28.6,22.645,1000.17
1,9,2016-08-26 00:00:00,-62.0,28.8,23.579,998.31
1,10,2016-08-26 06:00:00,-62.2,28.8,24.937,995.31
1,11,2016-08-26 12:00:00,-62.2,29.0,26.719,994.22
1,12,2016-08-26 18:00:00,-62.0,29.0,29.001,989.46
1,13,2016-08-27 00:00:00,-61.6,29.2,31.989,984.26
1,14,2016-08-27 06:00:00,-61.4,29.6,39.042,976.2
1,15,2016-08-27 12:00:00,-61.4,29.8,36.86,979.3
2,1,2016-08-30 00:00:00,-11.8,15.0,13.551,1002.46
2,2,2016-08-30 06:00:00,-18.8,15.6,11.325,1005.94
2,3,2016-08-30 12:00:00,-22.8,16.0,10.916,1008.56
2,4,2016-08-30 18:00:00,-24.4,14.8,9.487,1009.85
2,5,2016-08-31 00:00:00,-24.2,14.8,10.992,1005.3
2,6,2016-08-31 06:00:00,-21.2,15.4,11.703,1006.91
2,7,2016-08-31 12:00:00,-20.6,15.6,12.686,1006.06
2,8,2016-08-31 18:00:00,-21.6,15.4,13.41,1005.2
2,9,2016-09-01 00:00:00,-23.0,15.4,13.267,1004.59
2,10,2016-09-01 06:00:00,-24.6,16.2,13.779,1005.12
2,11,2016-09-01 12:00:00,-25.6,16.2,13.457,1002.45
2,12,2016-09-01 18:00:00,-27.0,16.2,16.614,1002.29
2,13,2016-09-02 00:00:00,-27.8,16.6,19.031,1000.05
2,14,2016-09-02 06:00:00,-28.8,16.8,21.76,998.89
2,15,2016-09-02 12:00:00,-29.6,17.0,23.882,995.32
2,16,2016-09-02 18:00:00,-30.6,17.0,25.765,993.95
2,17,2016-09-03 00:00:00,-31.2,17.4,26.935,991.86
2,18,2016-09-03 06:00:00,-32.0,17.6,27.569,992.19
2,19,2016-09-03 12:00:00,-33.0,17.8,27.344,990.63
2,20,2016-09-03 18:00:00,-34.0,18.2,26.207,992.78
